Animal_Id,Cell_Id,R_Squared,gate,FC_model,FC_data,SC_pd,SC_anti,SC_anti_data,tau_E,I_baseline,I_HD,A_fast,fc_stim_duration,stim_delay,g_T,V_half_T,k_T,tau_hT,E_Ca,g_a,A_sc,tau_sc_on,tau_sc_off,sc_delay,tau_dend,mg_conc,HDpeakFRsmooth,HDpeakFR,HDInx,pValS,pValR,nSpk,HDFR,HDAngle,vm_deltaBIC,vm_deltaAIC,vm_deltaLL,vm_mu1_deg,vm_mu2_deg,vm_kappa,vm_kappa2,vm_pi,vm_mu_uni_deg,vm_kappa_uni
EB09,1.0,0.7979098765457161,nogate,154.03756018441737,142.15686274509804,19.95633069112759,0.0,0.0,49.33651160483733,4.193990684843626,3.4615600001586486,257.7204603023855,12.079549657553757,3.5086642682988494,6.613682544707203,-4.856476964089425,3.089813517941719,11.324260591851967,82.65840918052209,1.8068414266785535,32.10841523427804,35.9310006206374,102.66425454133346,10.804230579070596,68.19549775331416,0.5882636478104211,7.195121951219507,11.278195488721794,0.6472529909707935,0.018000000000000016,5.781870073154109e-16,188.0,2.1943206313293895,40.591500454238684,48.08593286575149,57.79525875424133,31.897629377120666,27.06281261873059,60.391224693654955,1.5380412072649392,30.3166866149031,0.5361955266576922,46.590399917307494,2.3599605981505505
EB12,50.0,0.6348973131332438,nogate,258.2626730036243,247.61904761904762,121.7468374037436,1.7267396660287018,0.0,7.337071490353146,13.19724581489519,8.224292992505514,170.0588785260656,11.582991975493561,7.17127484366924,29.867671539441105,-4.560450674097528,3.8125242968358304,17.878961700086894,108.1004101988282,1.1350197145539636,26.0238023902878,30.22046859452434,200.76740890875013,18.951797829980404,14.580524395425194,3.241444735924248,102.80000000000219,140.00000000000296,0.9277207957506769,0.0010000000000000009,0.0,630.0,11.087848140831865,340.0264953260984,183.26799439976605,196.6051538579228,101.3025769289614,344.07827195877354,104.5506774352204,10.517643393670584,0.3444360068141309,0.95,344.51791822297463,5.399900386447691
EB12,51.0,0.6966828561692519,nogate,128.8141599651932,122.80701754385964,75.71011533392351,0.0,0.0,12.040461660698083,3.7348928102573637,11.947272154451293,150.63815868456996,13.987420876023705,7.01261512267134,8.190971960352996,-4.647050587568,3.9404581379865293,21.590229452792986,87.4011840597839,2.0,58.6441889495689,33.72717948563816,75.87688667990228,29.368684918820687,72.32510270631177,0.7108680960732412,71.75324675324829,101.405622489962,0.9166043431738644,0.0,3.264014418303201e-280,799.0,12.978886811111877,273.75595075111755,-17.777447115873315,-3.7273642785744983,1.1363178607127509,282.6152472897345,271.1372889770752,14.006085669133011,18.189543977774434,0.533186053427505,277.23327921804884,13.687444322875768
EB12,52.0,0.8062488035377742,nogate,277.5977680834108,259.25925925925924,123.05201092167073,47.967602374409644,0.0,42.18923555475543,9.760779482020707,7.703768068141505,769.2494112247927,2.4708459222626473,3.729153971951893,42.9593493034906,-4.708046823486724,3.235883988632289,8.0,86.20995482637389,2.0,41.52848589037145,32.0301979945306,477.6344016255987,2.169116890387276,40.918922006084685,3.4437399105686386,90.53672316384375,141.94915254237588,0.9149632111721017,0.0,0.0,728.0,11.532892506471411,179.5290288374829,13.439108994875767,27.210012139465817,16.60500606973291,182.641755211962,189.11996760837462,10.376636257500618,114.96136092017068,0.7807110961991918,184.11312493202047,12.564438748290893
EB12,53.0,0.7727338205217527,nogate,254.17398075362505,216.21621621621622,116.8415630241336,0.0,0.0,40.87595899662427,7.366685232229138,10.635740848925701,515.1072972749537,3.523839348315847,6.200000000099102,12.376217394698287,-4.442541579184313,3.4111918374670496,8.016167725723538,117.67382707774728,0.9252091054618077,35.709354112472994,16.07487126285795,170.03127213506212,6.916870830257472,64.07281440101839,4.126340046551087,109.90566037736085,195.5818965517283,0.9217709629439391,0.0010000000000000009,0.0,1142.0,18.787158927519734,3.1172766147155606,411.74749908003923,426.8691082506871,216.43455412534354,18.056025722385296,6.918897715581046,59.89035143961617,3.158679623159694,0.5460773922873109,13.51563728500824,5.870752119037942
EB12,54.0,0.7715085808653445,nogate,264.57457294450074,268.51851851851853,108.05961593937106,5.527783670443698,0.0,49.061514429755434,11.349248028019392,9.302287242221512,577.6435111271178,3.5157665536134006,5.8001683074414325,20.858447370918753,-3.371848207714065,3.7884624348498854,13.220037580825505,80.70321445465471,1.8638452902055462,42.79372045112184,35.39656481949429,181.61479922971978,14.322811485063285,137.02333851324582,4.046590080259659,128.91156462585306,187.9251700680312,0.9117718554722639,0.0010000000000000009,0.0,951.0,16.429580847013135,24.972541557056537,111.82068965430904,126.3932318419453,66.19661592097265,34.268475012310525,27.49925620827612,10.91142353945207,1.1036774359160861,0.95,34.10154703847228,7.480237701224708
EB12,55.0,0.6852829369599306,nogate,297.14618791338313,296.2962962962963,94.33824276621569,0.0,0.0,7.393551714493751,10.098354759042891,11.621942335436437,169.62031479002522,12.532467435821436,6.799714466788402,14.335062759581293,-5.0,4.11968187555805,10.149522355267717,127.99173686831558,1.7293728574294436,43.793263323060614,37.0333261200979,111.20897462728038,9.720774480706341,71.09140395928837,2.6529772777940996,132.9908675799115,255.1136363636418,0.912464229737907,0.0,0.0,1340.0,19.725038846550387,192.26939715736634,149.96969112894482,165.57096580777966,85.78548290388983,199.81296264770185,198.2998078378174,25.798568443581885,4.4573240151090125,0.735477190205522,199.44379690751802,11.072878040222959
EB12,57.0,0.572072064343502,nogate,107.99158713520993,117.6470588235294,55.63011513925966,0.0,0.0,49.27784593831075,5.1526211273507,10.496651547276754,224.0743458957059,12.60783270715755,5.60005797725098,5.096009501703233,-4.483245705711986,3.42750781579193,32.05884728361412,113.05582721688123,1.8557443798604125,32.026253658631575,8.617062203821785,244.6678594731066,16.438058147270514,11.744764276869091,3.172579227764388,43.777292576420145,56.277056277057476,0.8376950034660848,0.0,1.8920361371263605e-149,638.0,7.21840308105882,132.72189383212955,63.03691900770423,76.41193385773863,41.205966928869316,128.99408923694895,196.0965999236595,6.829375958644433,5.198832671043213,0.8605505010871036,136.78182287149883,3.6793198178157387
EB12,58.0,0.7109068216458277,nogate,177.8466117044121,180.18018018018017,106.90969474036825,40.22735832656799,0.0,18.43940361658504,9.85716194266414,11.36118192845107,162.35446785917878,13.950056538812868,6.049977428548542,6.686634856119236,-3.6960294352048177,3.5838353258239852,26.537413269335737,112.14965675702871,1.6781295254854243,46.15094451756096,21.243349834898353,181.25384328388148,3.773980093963595,143.28076152085885,2.1924436805472975,71.6942148760346,89.87603305785315,0.9480080444201183,0.0,2.0861304171260612e-232,413.0,6.918488479460297,358.21828390242433,122.75530967236091,134.82565245124403,70.41282622562201,8.015856106534143,329.1272978316973,11.64924987786962,0.355118756583836,0.9341183165201896,7.556588814915892,5.396164141546649
EB12,59.0,0.31544105043003645,nogate,90.5054010219034,100.0,58.955492837021524,0.0,0.0,47.614968266669194,8.341619289136577,10.480361933574555,136.8714183372355,13.861944186597118,5.138061152672394,5.301080425119688,-4.991315897114992,3.4078444579509584,8.0,81.96327713809676,0.5469687049771633,42.22070847246376,14.713076113641787,73.9676460214058,3.587463448109094,77.92262487959663,2.4819260667234286,26.872246696035816,38.87559808612524,0.9374531464180882,0.0,2.234500215149745e-98,258.0,3.048160942897785,95.93865902115616,-4.711252579135353,5.947626175629498,5.973813087814749,108.76254233381441,88.00074091294927,42.61541977974446,49.52655717364782,0.5956105355114851,100.37942258885926,18.966976315379064
EB12,60.0,0.5738302263610844,nogate,177.63684783357817,171.42857142857144,83.67933809817771,0.0,0.0,47.63873357549768,5.753793771685009,12.667667453515131,309.47995746825524,5.29912501175847,5.999994466638207,19.47970566495629,-4.991777792396472,3.178769493570005,8.048179280042277,95.74474879849801,1.9281355739280932,41.22713157542089,34.257557064214254,68.96102252834186,20.892797153018897,79.75977629042967,3.6125164232911664,51.17370892018889,68.54838709677566,0.8977892001286043,0.0,1.5992633228051457e-194,610.0,5.679731663405322,228.0776837380164,-6.636614808752029,6.603762062750093,6.301881031375046,224.45414035656506,255.8159010443215,10.005644504932691,19.233314628020068,0.7022211798433161,233.8312614439672,7.04578603376296
EB12,61.0,0.737022700291964,nogate,188.82119363132682,183.76068376068375,89.89667547804063,0.0,0.0,50.0,11.473095341291407,8.53866218844149,425.7844162230622,3.1203466266306323,3.0796293264647208,9.45721871419176,-5.0,3.0,8.0,123.31234549267346,1.3676349324498094,34.240812885116824,5.004153816218105,171.83872602689775,0.076852589418549,130.52000061808988,1.6666002576714078,87.801204819279,112.87878787879029,0.9178031336761966,0.0010000000000000009,5e-324,702.0,9.994561364044069,329.0711111333141,90.63831514072535,104.30011535280278,55.15005767640139,334.0999013106068,344.02053340664844,10.571267755481166,0.9429013599109762,0.95,334.3261546753579,6.9539348098536555
EB12,62.0,0.759261894856759,nogate,247.99992722515753,223.95833333333334,145.13388286880513,13.228570444975793,0.0,44.6469922672942,7.372636686126273,13.930647710675759,676.5847217293276,2.4716739020764615,6.800000013609098,28.15422958049143,-2.8546295598841303,3.0,8.0,145.53567129785245,2.0,60.980376359853906,35.0875744063477,138.27817767606035,7.007881003911255,105.77803851153105,3.942689675326684,109.1008771929848,156.79824561403842,0.9148874813410355,0.0,0.0,1254.0,14.862602704851467,96.25583716432175,7.293107491706905,22.695388655285456,14.347694327642728,101.18165771253088,94.02956460757284,11.147524995702808,3.384585649447584,0.95,100.8803948007104,9.902838850798105
EB12,63.0,0.7241906372608434,nogate,246.51258671605143,252.25225225225225,120.86819071654904,18.0768072517602,0.0,46.55732226697289,12.516177668307437,7.468101921426671,755.796331206159,2.2527719919587295,5.747216253915804,46.49898527090305,-4.276653314257352,3.018853940547297,8.0,94.58026866958076,1.6940545161476932,36.25999264696032,14.800062877839624,201.13750139340655,1.5279434740157876,9.391270223001527,2.9257773989358786,132.0000000000028,173.8888888888926,0.9151785567971541,0.0010000000000000009,0.0,1544.0,20.387230621831662,123.84750700923261,-12.076653746257648,3.9497414454965565,4.974870722748278,135.0142117529148,116.20736398529017,11.510802249909837,15.867074258645948,0.5749366269524301,126.97265175667474,9.91716454402432
EB12,64.0,0.6019992179368125,nogate,213.8888558128229,201.75438596491227,45.82779024166552,0.0,0.0,48.28030247485283,7.329312175950276,7.635446472123784,364.81678616594985,5.153215802907579,4.200004168556274,5.842167194926134,-4.977138915134762,3.6474500633091687,8.21754961364156,81.74359526031822,1.6742096269603186,27.169228366934668,22.589305263003638,55.06890921544164,6.252014595438623,66.02830108634961,2.090482624790842,100.3112033195042,123.40425531915157,0.9332986397954018,0.0,0.0,1204.0,12.359421841849494,359.2453328023445,275.91316945209746,291.1933833297037,148.59669166485185,5.4467440728304375,178.95577298843173,8.38198506735018,0.27167319605382556,0.95,5.494187033768691,4.706453399848472
EB12,65.0,0.1929110576530395,nogate,75.6808839369497,75.0,23.569680396163072,0.0,0.0,38.00636045942403,9.259242206714838,8.623748292874346,155.70775783107896,13.791839487805778,6.608161149609569,7.453937747399833,-4.557300853583589,3.000799529441269,10.201179231222046,94.05386629886208,1.9996942113114167,5.578343350189522,15.075476657402914,193.114324527223,23.372869203983306,112.56052449814932,2.2061903732607884,96.33333333333539,162.00000000000347,0.8912343845848075,0.0,0.0,1708.0,16.108952352208853,297.54340305491303,42.63038480315163,58.959619926197206,32.4798099630986,309.97362406049706,299.46589986995104,18.244094272556005,6.448568185762759,0.6426227456313911,306.3574639811383,10.177865104223404
