tau_E,I_baseline,I_HD,reversal_potential,A_fast,fc_stim_duration,stim_delay,g_T,V_half_T,k_T,tau_hT,E_Ca,g_h,V_half_h,tau_h_on,tau_h_off,g_a,A_sc,tau_sc_on,tau_sc_off,tau_sc_off2,w_sc,sc_delay,tau_scg
78.72563739016442,58.09188748720079,121.06289517820693,0.0,89.31616149686943,683.3216449103344,269.70369875137715,20.147610748719288,82.13440539374479,298.82767645274754,149.08724981626833,16.06092902483426,10.401738591472661,31.2254853128175,5.659861788208945,2.7870233280133645,35.56215186745377,116.81455343612647,31.330073345659454,83.35976878625453,74.27066002517445,188.26504227190867,21.93254026488674,16.360916586583624
130.7359153891158,46.56010952797683,97.000532986986,0.0,985.7200881024793,228.23730871276453,400.2677600926334,40.17152337648336,87.5012931374397,330.62874485102236,5.4597044110756725,22.263993918997272,7.883007985609855,4.036639117967858,1.639885847010658,0.49450263487870305,17.98344565753767,61.76970653192474,8.920587099098576,36.710480245300985,3.8333066622314824,7.3777513628256175,23.14122257280812,3.9246911580849595
113.62461615642566,49.06338712837492,102.2172639498017,0.0,431.7067313895152,73.32020046326836,210.004797413934,286.1581267799897,65.0629933339343,137.6398507234069,17.300668570859518,38.1030101115422,15.177512053783703,38.96814055143761,2.2102320396160398,0.7546168477313255,27.147965896583838,94.05966508043595,5.624470800838657,48.59469314087332,0.17407104482418106,7.9071009769764276,2.997111749438194,4.5462065497938475
70.17812038091651,56.08677234272149,116.8446184208116,0.0,226.89643728207344,337.52213315303464,234.52900859080864,49.70357232057734,89.56514156016473,245.48104179790778,92.7510887021988,22.72763681074046,11.71006685596602,16.34880019780917,0.6122730793735952,2.31391521789782,31.05317968868695,230.01544512420443,12.410575797215865,32.04940004853096,11.227362633457657,35.96018478880926,30.32873952803729,21.921746239791563
6.613772403351162,48.20218156316745,100.42620586105399,0.0,194.46923933011004,90.29397132282877,153.42246888219282,297.64728016119534,76.41042076215403,169.07246687003666,7.625449253877597,24.043931962385148,4.120424185004717,20.576289994726842,2.177615433603996,4.98699318478876,26.28448706596961,113.77973738822632,6.670874356690939,31.2088393627107,1.2540005502779248,5.950863585831777,10.836241130215429,8.873401733651834
101.32717596989052,47.504391218020615,98.93675463447896,0.0,500.20839410125706,163.23045255261735,186.7362519400983,318.95015699245886,77.61639139083326,195.06882541927874,12.938734573036948,21.427015894233822,3.9464823655959265,11.245921733851558,1.6665846649011853,1.2866177188107206,24.66919284074191,92.5545444290006,6.066066210183927,5.518403908362956,4.037360150307906,4.4662268847000925,7.749721377491178,5.516922642053581
41.24114783456661,52.87587662301581,110.16841097812075,0.0,381.0866816650789,171.47918854786832,98.40508758497566,220.99150214436304,72.14015688465174,193.89170578509012,19.96747879658326,20.994981757555742,7.551385609401638,2.804385897156176,1.0889311719972474,1.5821143110427358,32.470066944882646,195.4050158846823,10.568989767475816,39.9287655661298,0.7949416496855511,20.165365876409503,12.037903046478116,14.415470701512966
24.358239544044316,52.17209981958577,108.70527221088203,0.0,286.42759128024653,124.26633085780584,127.98357073206306,102.82810456057969,68.93140142427576,214.95479194392337,18.581677697919755,20.811571303112196,12.434168083915667,14.967146097781011,0.2824148132186727,0.37559819507122516,32.50162439607336,170.2435277278281,9.7939579049587,28.123987553211123,0.0,21.11551539606952,9.843519319462875,7.302628700169288
13.444950880030666,46.77634541681605,97.46027022695243,0.0,229.75662002725718,65.78934703921965,100.32783999078023,223.9163920963819,67.58231884548981,163.9611136126867,12.404679150790363,25.157378573023177,18.455697655583847,51.33356382119419,7.296773835862841,1.366310901708875,28.634746977865504,86.65378586659718,7.202662132290775,21.770401324276452,12.442873271198732,24.00256565810464,8.356233389922682,5.416341376708646
40.08864656205307,54.033514904801045,112.58019545304084,0.0,266.3981972948271,136.6128409163198,127.88849089044858,266.98366240035705,71.53430487032355,154.81540082804813,1.736250599712833,27.492328401575243,2.3564896070168553,9.641614371686671,0.5462900446463103,0.16254497508010898,26.604091429670536,96.31383484382854,14.291237944895895,44.682040815209284,15.794363782455655,3.5365156937449194,19.4957203596422,10.132742883445214
43.3028658362125,59.45625893260776,123.86748328264984,0.0,353.1928585055496,114.31626804487968,68.62259723662036,184.46237649843442,70.82790234931392,185.37315784475373,2.351438394522841,17.68421198526657,1.8739435614063242,7.508607021568573,0.34066180665951723,0.052468379969051834,29.047593954394454,170.31359705782353,48.263927574600444,86.1739417926014,38.01817610343066,42.23085040021407,35.81462005031257,25.345603471938638
112.11697412129492,57.550016729995605,119.90360243857538,0.0,380.00656025121947,225.28938518264297,285.26526680087466,155.7794828368349,61.06709804199469,168.15894614220676,3.7818031143562374,37.69191133638006,3.1872173253927634,6.825206419539518,0.3556718133582006,0.2738325911390495,37.380283534609404,198.67959702775568,14.631641516054527,20.972575095626457,28.138787816724793,62.992912658857094,31.37754610367374,11.49379743624078
12.964030941291014,51.298356490591736,106.8928069247183,0.0,215.97858095788138,49.097712313894704,73.18921645105786,25.675898494812774,76.46394665495801,302.0716702884008,2.475363556976725,20.221645695822563,1.6677695999357194,5.4439178463870705,0.11296833219658825,0.3244458242502933,26.241396738317192,180.41322370767702,21.272868093063956,54.974288094885964,4.214684851089403e-06,21.456903773002296,17.32463840953005,18.395273907716753
53.51427823408709,39.22294336507232,81.72116558504382,0.0,112.11971053425856,303.9737921067917,169.37816768870647,64.85190902454327,75.61748571307747,224.803929029121,72.52110263047518,19.658730794109065,3.6262903644714863,7.434886954037614,1.46406475067699,0.4485193525088378,33.852277954321444,243.63500999546864,45.91467288120744,57.21197435911359,0.7555227838002506,56.19035471734764,45.46799594080487,22.12323274459423
99.92950553158614,65.36274864554807,136.18217024549512,0.0,229.13613074046432,546.6188000927694,253.26207187245683,39.524495409490015,102.92470373713012,250.48832145997736,122.91638117222558,27.811863385325957,2.399885189569487,1.2235981312130135,0.2194554375142137,0.2677927456347747,37.311300729959335,275.43012120513555,27.9187066470005,42.535554916507365,3.8376208454419296,62.38098171797329,20.76523669237301,19.18381598238552
48.930714805771636,62.56162499172605,130.34069728515854,0.0,92.88536147951082,312.7862697781053,202.89161597428773,160.4200562715137,59.98652952585794,173.68155592576267,2.941195663803062,24.321588201688815,1.6257742679378369,5.211090003070435,0.4491859750457449,1.0322445248545329,35.65648255445268,130.06604338598495,43.02638524746767,30.545385729425085,113.4548265743572,117.77347761696375,40.35111366787686,25.856328371389353
