Animal_Id,Cell_Id,R_Squared,valid,tau_E,tau_I,I_baseline,J1,KAPPA_E,W_IE,KAPPA_I,W_EI,I_HD,W_GLOBAL,A_fast,fc_stim_duration,stim_delay,reversal_potential,g_T,V_half_T,k_T,tau_hT,E_Ca,g_h,V_half_h,tau_h_on,tau_h_off,g_a,tau_a,A_sc,tau_sc_on,tau_sc_off,sc_delay,tau_scg,tau_sc_off2,w_sc,HDpeakFRsmooth,HDpeakFR,HDInx,pValS,pValR,nSpk,HDFR,HDAngle,vm_deltaBIC,vm_deltaAIC,vm_deltaLL,vm_mu1_deg,vm_mu2_deg,vm_kappa,vm_kappa2,vm_pi,vm_mu_uni_deg,vm_kappa_uni
EB12,79.0,0.47701605055671925,True,12.76124768638739,10.368679918790777,13.240964971063123,1.2844683164949457,15.852044693098987,3.4408808372567368,1.108165602462141,4.088053639501168,6.335862138446539,3.3521753496693565,240.2787265378544,9.22336408447837,8.322914607816108,-35.376615680290456,7.718072091635383,-4.287556132057995,4.166360701929381,16.358655514417688,80.28424926273435,19.927549608109526,-19.548138676371554,13.561465269954613,584.3566715662175,1.9769124996074015,599.9911310352272,92.39345375184934,15.739798763480696,415.8471028184357,0.271729848799087,29.13361468542178,59.9272282520229,0.9190183539595975,113.2812500000024,134.11458333333618,0.9148045922013573,0.0010000000000000009,0.0,1067.0,13.382780638289653,158.20145960039744,1.691675205331535,16.60949395923683,11.304746979618415,162.0815234071056,188.0476635216829,10.898000906247967,4.348463237626813,0.95,163.2283827333755,9.365561014640658
EB18,112.0,0.5798837321625612,True,12.756486502908889,10.32841014343658,13.707276315656062,1.983676361225426,16.661154618013278,2.476816761239665,1.0515180047105843,3.3654066449645303,7.502723564701475,1.835706969756477,240.33877851686714,9.22336408447837,7.998376338741568,-35.376615680290456,5.000000058126649,-4.609952714837975,5.71583590343603,16.642125128630777,80.00951913719227,19.695944992496493,-20.046447628779177,13.574981985119855,584.3577435627749,1.039726951055596,599.9961022267086,93.66725203511534,15.145900696552449,415.9519007574607,0.008834020993144632,28.829763754682695,60.12491619473667,0.9999999551184763,92.85714285714482,108.44370860927381,0.7297338347280964,0.0010000000000000009,1.3205035742551616e-267,2577.0,20.593679746143938,25.56192941755778,93.36727540536776,110.93041903732501,58.465209518662505,41.8822937328173,323.9968118959018,2.104881947788951,130.19180492568972,0.9478538852159357,37.66606077473625,1.9509380514334698
