Animal_Id,Cell_Id,r_split,ceiling,r2_in,r2_out,tau_E__A,tau_E__B,I_baseline__A,I_baseline__B,I_HD__A,I_HD__B,reversal_potential__A,reversal_potential__B,A_fast__A,A_fast__B,fc_stim_duration__A,fc_stim_duration__B,stim_delay__A,stim_delay__B,g_T__A,g_T__B,V_half_T__A,V_half_T__B,k_T__A,k_T__B,tau_hT__A,tau_hT__B,E_Ca__A,E_Ca__B,g_h__A,g_h__B,V_half_h__A,V_half_h__B,tau_h_on__A,tau_h_on__B,tau_h_off__A,tau_h_off__B,g_a__A,g_a__B,A_sc__A,A_sc__B,tau_sc_on__A,tau_sc_on__B,tau_sc_off__A,tau_sc_off__B,tau_sc_off2__A,tau_sc_off2__B,w_sc__A,w_sc__B,sc_delay__A,sc_delay__B,tau_scg__A,tau_scg__B
EB20,152.0,0.5626803034005912,0.5186126918166192,0.5253360428919405,0.4543325565019773,13.713006780551165,44.359520187831706,12.316107557539057,9.017527869369143,5.7592347093006975,9.424841487984692,-35.376615680290456,-21.450553973493705,239.64299588373544,207.17650773828362,9.22336408447837,11.102989029982636,8.199999894985691,5.599999992263371,5.046577944278569,9.601792729306394,-4.7689746917691105,-4.402858592803721,3.937047981170867,3.3511470218693633,16.52036582074261,12.28384237887959,80.00035580922851,83.4804962448775,19.753523231215695,30.481362392764918,-19.943137357928236,-22.674342827726033,13.575274513289783,11.447431421830183,584.3576470632031,464.8631743800314,1.780882944184576,1.9554326634385886,92.473834428654,191.38389218816818,14.84235264837495,26.267148113574265,415.81339104220376,231.40083061248586,59.94056069627102,55.8456948058857,0.7311606368123491,0.34503603488732293,0.20267031839707494,0.010231909502781833,28.774162653628164,127.9266883402573
EB20,153.0,0.3558761948188991,0.2755610279050347,0.3728380052964002,0.16583367534489685,13.382992714500208,41.04708031655213,12.913593594875156,6.3574230537784935,6.284986164350864,13.88005440056993,-35.376615680290456,-37.746753696324134,240.43301517496658,190.98993943869553,9.22336408447837,13.986267758664466,7.776637099370986,4.600011235841603,5.202099076598929,16.864110524031183,-4.525362249371516,-5.0,4.444079883275473,4.2729388317633425,16.49381266045631,11.030344151505126,80.01070922715563,86.33798214408318,19.762771700743066,8.926478947646618,-19.92199351761958,-2.8559897772483085,13.61747693050463,8.786677306051065,584.3576098228784,268.17790423765763,0.9349814050173525,2.0,91.52886913673993,49.94537022200886,15.735905859162209,5.0,415.81993891040105,315.9233047714908,59.693236087030584,110.63721389800203,0.22226614622510818,0.2177987474506456,0.0,16.399991446553244,29.10110254550867,96.26137630394928
EB20,154.0,0.47480607108092693,0.41459368686256826,0.4569098864294357,0.3672426050006212,45.89137531458965,40.40061482045419,6.111496335494641,10.900069821162155,11.304546626893938,10.139257693318383,-41.360906370770444,-32.50456654651514,380.92670112062046,157.66667865802972,5.144676529484837,12.978602033829283,6.45532314263701,4.421397967814492,38.301778974419854,7.218609405294471,-3.520825640963767,-3.8978693406431972,3.0,4.054863161895257,9.860412473723331,9.528157016477657,96.68535486499331,140.1250518776126,10.630362079636503,23.22608056639205,-17.788895950096173,-24.53692606942181,14.837420777023178,4.717698591417262,709.3291437026706,763.776716207876,2.0,1.825229509090708,92.77701708352572,120.65295920309399,23.445786044404272,14.64130299862523,316.4495382203056,365.55207949518996,145.0057711935524,65.28725578915669,0.9574151623163358,0.3469810309166698,16.94023377091006,2.6343843827883457,104.15420315079129,93.45958804739126
EB20,155.0,0.8316607254359218,0.8246360376181013,0.780231032001182,0.76112222449391,43.65738674415397,48.01152912263012,6.27088763266521,12.183575496781899,11.729168752796946,6.8038048293643145,-22.772656541640416,-24.33208165525863,471.57139332857554,364.3341085798194,7.421408598762296,9.160620880531383,7.1785913932000005,6.439188679873539,6.140402775074145,6.161904333825014,-1.1373694945949393,-4.53184301071964,3.8090385585282553,4.1660083786333235,28.22532890481033,14.783564626831275,97.60625461399366,193.70420962997576,24.09023257919912,3.8562218181116115,-7.270838213847746,-19.08330446466996,6.103223086692161,11.245721879389597,465.6694455703312,568.9784213365124,2.0,1.9929030934188623,147.31242647625436,125.97260431804172,11.846714883026625,13.168926064929744,223.38918258504992,181.42314687119017,76.41959245255191,69.13563809485262,0.5950630869621041,1.0,11.803060394494691,3.250602145558055,74.46792794519995,76.20364781006366
EB20,156.0,0.5855959312093565,0.5455958358378331,0.5299128549554868,0.2590023511640682,13.057005349980361,12.496963936671404,13.637739178932804,13.916005167110608,7.094488521923622,8.14585040501185,-35.376615680290456,-35.376615680290456,240.360149409607,240.88933819038928,9.22336408447837,9.22336408447837,7.981818555954862,7.600000032278321,5.380692268505466,9.963646464577083,-4.416274914543601,-3.787025436861766,4.302316952495021,4.59007745159242,16.475260169190523,16.382935063714047,80.02601190283958,80.42197714459249,19.850145510356416,20.05094846229144,-19.710169192790236,-19.22643901559078,13.557721700874094,13.515677125412006,584.3576857805131,584.3577513237711,2.0,1.8716984284837985,93.13665333731831,94.59658406588314,15.015418521721235,14.622337820275451,415.8812168450821,416.01187610145445,60.053385497327234,60.287354207175966,0.8188940878215847,0.8174393168386973,0.0,0.0,28.864661899743094,28.77287772011915
EB20,157.0,0.8669613640673902,0.8625590132358594,0.8284293469225179,0.8127405461245535,42.319412026677846,32.07057139581417,8.24746400903767,10.923864724133873,2.6627070974991036,0.8184794725056076,-41.41554696075715,-24.501336829027608,693.744824427898,398.03342718709735,4.954509344789801,7.860215668536302,7.5999995081904546,7.4000001023598445,5.528954971828237,5.425615971773521,-4.8151428397552705,-4.884110877115982,3.154970543859046,3.0204411144598042,20.149624650737856,25.92657342441656,87.58555546512315,106.46610054542496,25.985896890622683,3.514400957685887,-28.70288403826387,-16.12911476706267,14.19110202317646,3.3642528036332546,420.8931010463336,294.76438078407665,2.0,2.0,124.74461772537093,144.8113465417135,14.520836118951784,17.719150493070057,92.63024390436726,122.99172585634224,59.473032778427154,76.32777066214236,1.0,0.3357362044016819,12.834102697676466,10.120000567041272,106.64470932340963,129.4773498437374
EB20,161.0,0.8171614335017504,0.8088885586433517,0.7239285531086411,0.682452723225857,49.190726900521675,39.022226653625346,6.173649134492482,11.199104658696513,11.771250044534453,10.4763978367276,-37.58050653383143,-41.65629570326732,583.1611879854453,175.81370389575588,5.292563663480261,13.50390209304162,5.707438822490643,3.2960983716079553,17.841872387429166,7.395228655473399,-4.473660805175043,-3.826696356795711,3.845453153515998,3.154911943061289,24.36876863926379,19.333549354224363,87.99429892444931,164.098406732758,7.48316540374777,31.54597907844806,-19.98230542276091,-13.002027558492868,7.976124176707434,7.243780091408726,448.7856013491264,456.51102657263914,1.9576578910713516,1.8907064669501943,157.2274054598452,157.95464546314324,10.011506427266692,10.92183991922927,203.82027828225748,237.98474352802586,111.2866865214485,124.21225563742908,0.4879840071533854,0.1804165579920192,5.573803958989447,3.0713941799287423,107.02220801157559,142.38428503632568
EB20,162.0,0.5876788163890548,0.5480431621117361,0.5355060813394559,0.500779310138544,50.0,48.10167173807646,9.25503140624465,13.115091948823911,10.586607414992043,7.594496157167089,-49.62466751540806,-29.689181750226282,397.32431056978265,210.32461336918493,5.896460121517506,10.77714597595222,4.903538721495903,4.022857885435116,16.965998437272383,5.485235869681148,-1.714556414804471,-1.1547445037357291,3.596585122930925,3.6649293093564386,14.273248921002907,12.598124652497456,130.54265252170404,125.31810337920793,14.776415967089518,30.51806693519704,-15.411568371061804,-4.26584737310788,14.45307141349086,9.202989413791604,204.18030209110077,567.3695569408329,2.0,1.5837550194098047,116.09949795798738,120.52654725221167,5.0,6.134745412109672,188.41066800408169,434.2118004262582,95.29329646140799,73.35071246023313,0.8928225793716057,0.4324539286040111,4.908287074157411,4.693373515139697,111.31287548902057,77.54149465848668
EB20,163.0,0.6895184418278903,0.6662326167071799,0.6742717699789651,0.6397220583862389,46.4404797186243,38.897406993077965,8.999190969017398,10.165453464385172,12.37504067808346,12.864023856163556,-23.149546756034965,-45.51725703263532,754.6674748355085,496.65382067491277,2.92510177710422,4.103772755995404,3.474898219682378,3.6962271049034983,13.243582983918243,25.49072631202651,1.746789849047707,-0.35279705869658845,3.0,3.180478319337111,8.778413924736084,8.0,140.11955973380472,189.47600212578374,38.38966620566458,21.18318374149603,-4.9371770461884275,-18.222716383668192,5.4903313423954385,13.493713448117964,810.186266372117,843.7002853436188,1.7973759357678014,2.0,75.3856633849347,150.2983242374756,9.466163444615853,32.08095141965166,264.17875921776533,186.7064097866686,127.15594517964048,68.79661584538792,1.0,0.7915675120105056,8.222425996876666,0.6962271006706516,123.07456359440246,115.45721274728055
EB20,165.0,0.31948610248162923,0.23450618046680646,0.3259543100902814,0.20198920863561587,30.944156387839694,25.771669917871275,6.888030382999623,3.373003833514037,10.98341342651328,16.8449101525851,-42.89220291956678,-29.35194337541745,166.0835506507149,158.41152335184017,13.884117093262743,12.730476865778504,6.915880635547091,6.506447757422546,12.882207813985408,7.790393418990284,-3.5401562635789388,-2.459345100443543,3.686975605340743,3.5790938784083615,24.902555778073296,12.292575615088278,113.65162431675142,177.72091360254993,21.854740798856344,40.544202382668225,-9.113433218346415,-24.20695263646831,4.9239123228498745,8.535936349103574,537.4386856166599,640.4792723303293,1.015307911209074,1.8849646050812214,37.039206040253084,77.01495007638819,20.774054407522275,25.534622391210082,362.22896055237686,246.50957232835228,44.38161056901088,34.59897458407843,1.0,0.765923870025335,4.7813280360064905,2.4744729524781413,72.81992823972934,55.12436043408003
