Animal_Id,Cell_Id,Loss_100N,Loss_360N,R_Squared,I_baseline,A_fast,A_phasic,tau_decay,J1,KAPPA,J0,U_floor,T_phasic,tau_neural,fc_stim_duration,t_delay,HDpeakFRsmooth,HDpeakFR,HDInx,pValS,pValR,nSpk,HDFR,HDAngle,vm_deltaBIC,vm_deltaAIC,vm_deltaLL,vm_mu1_deg,vm_mu2_deg,vm_kappa,vm_kappa2,vm_pi,vm_mu_uni_deg,vm_kappa_uni,EI_balance,membrane_reactivity,phasic_energy,Membrane_Reactivity,Phasic_Energy,EI_Balance
EB18,112.0,129.4482424384808,109.15861343410234,0.7937166103254467,35.11895705951415,2384.2992395541623,78.88634891642882,280.55667355043477,9.767129987827303,3.3808821259649333,6.186841229208293,-1.316559840087213,113.51966972544642,13.016960297099304,4.968071817801178,6.999998359149364,92.85714285714482,108.44370860927381,0.7297338347280964,0.0010000000000000009,1.3205035742551616e-267,2577.0,20.593679746143938,25.56192941755778,93.36727540536776,110.93041903732501,58.465209518662505,41.8822937328173,323.9968118959018,2.104881947788951,130.19180492568972,0.9478538852159357,37.66606077473625,1.9509380514334698,1.5786941390569946,183.16866496746394,8955.152274839327,183.16866496746394,8955.152274839327,1.5786941390569946
EB18,113.0,27.453614019471093,25.58683901234698,0.7182375041953811,28.158568262388453,2499.7153916585644,80.15156389316567,254.2233919296559,11.010145602856998,5.665819900848846,9.607078099303203,-24.371323643227196,104.069100136522,31.143758960891788,4.7226581848989895,6.995121515459182,31.60660660660728,42.04545454545544,0.5626248060353578,0.010000000000000009,7.234343700603659e-48,862.0,7.443465069424559,6.207469586347974,393.5758999821128,407.85366579410356,206.92683289705178,41.1281046513625,288.28552943925325,6.309934543897071,2.935147038238195,0.6726126405140567,15.829027789898095,1.3884317395362116,1.146045185544558,80.26376632305487,8341.301128896699,80.26376632305487,8341.301128896699,1.146045185544558
EB18,114.0,83.43668527366178,71.90141084411518,0.782286483090587,50.409490960888384,2921.1452529968024,37.199902588581004,116.69087001067751,9.562905262599847,9.60249450867136,7.385880784494963,-18.77161251030597,119.39999999597593,10.0,4.443284061515283,8.229137912532417,63.66120218579371,73.08743169399064,0.6909793514328535,0.0010000000000000009,4.985142190292302e-213,1363.0,17.459236589436124,205.1188955977712,159.9697275219878,175.6220578170778,90.8110289085389,244.01278908442032,169.62160363995795,3.8244324777115475,4.62195951624401,0.589037170656554,213.8781679563101,1.9894145540435315,1.2947548899888919,292.1145252996802,4441.668368926877,292.1145252996802,4441.668368926877,1.2947548899888919
EB18,118.0,33.10870563974753,26.475243973075777,0.7965721458317236,10.595227338280802,2671.622194378782,79.24191235026302,255.23656811558013,8.879618575739556,7.585075779173337,6.569065466507728,-24.16142354174267,113.46900740362209,10.422364430699732,4.908668447344347,8.14467137902941,48.030821917809234,62.50000000000133,0.5207747511373044,0.0,2.520249967373235e-94,2094.0,16.022016423561514,41.752705362885536,97.63822723684007,114.57872141113148,60.28936070556574,19.49951701987517,97.90939028383049,1.912296187863296,4.4000597862250945,0.7170398952033394,43.74204952462327,1.4797370273790986,1.3517323919227393,256.33551888757125,8991.501139149168,256.33551888757125,8991.501139149168,1.3517323919227393
EB18,119.0,78.95776385027057,64.56215258137411,0.8183428694271908,16.305194334229896,2894.7495388316465,74.4839616515671,158.62456382202797,9.815880028769525,7.928638935976946,5.469265937945166,-23.5542204254791,107.19999373864283,10.0,4.593307951474815,8.586114188770088,35.57401812688897,42.02279202279291,0.45285283026564593,0.0050000000000000044,1.5191335511761743e-40,1131.0,8.710900687105987,31.503036436654938,475.4358532892734,490.52842571762176,248.26421285881088,83.19302382454036,330.08201522888254,7.697007967608141,2.0873922418971933,0.5421005529967298,44.7023539062159,1.0984430645889351,1.7947344561667826,289.47495388316463,7984.680222677306,289.47495388316463,7984.680222677306,1.7947344561667826
EB18,120.0,32.11477310788452,36.61845566388976,0.8920364424276953,5.2530689279428495,2962.8989378639894,44.792675964022195,69.15817879253898,8.082234328730168,2.3325200829600896,4.251048269819468,-28.04985029348473,122.52921253275045,39.64881297836417,4.660424517101951,7.81688897863317,16.266025641025987,21.30325814536386,0.627573535944197,0.0,2.1445616905602394e-31,373.0,3.5664661158946593,31.964874444017628,153.19211136757554,164.95684662650694,85.47842331325347,70.49307816441573,343.52041053328884,10.652682071893548,2.8495256001883993,0.638129391576687,45.616937121464694,1.9249923529693305,1.9012332525392381,74.72856600980221,5488.411313106298,74.72856600980221,5488.411313106298,1.9012332525392381
EB18,121.0,98.26630569854885,94.5755755854457,0.788524430730994,33.70260334655268,2788.925768922032,95.76126568883903,359.56729150481425,9.205776990069573,8.705386208406516,7.0381286312121185,-3.0237455339503514,115.7864614862942,10.083330793791722,4.86968575873933,7.235235968629739,74.32432432432593,80.59845559845732,0.4346648034918962,0.007000000000000006,6.888730406710708e-121,2938.0,28.1358765560921,136.91718692903686,263.4689076343984,281.42536070459937,143.71268035229969,90.70762658361795,194.222804655151,2.4501251456056914,1.9134410633600125,0.5473717565363972,131.93130050938052,1.0260958903102377,1.3079864652152768,276.5877492226245,11087.858101559546,276.5877492226245,11087.858101559546,1.3079864652152768
EB18,145.0,50.67778281147854,95.55543440580053,0.5765428673725976,53.88450249314322,2152.055544478602,49.79804965798756,159.26111258356525,8.408531819116142,2.0,9.504210656875246,-36.86095078402881,110.6609473106492,13.97791962618683,4.730942319966994,2.8673779045053056,69.02985074627013,86.75373134328542,0.7241923140967842,0.026000000000000023,7.669360974567579e-250,954.0,16.54236197184955,178.26022693780482,39.19133730231715,53.77332831666217,29.886664158331087,158.77120430917032,221.1128538505404,3.2684698040773483,4.925999370673377,0.6294567957822979,182.20936255005867,2.252184559235437,0.8847164822713076,153.9610758990808,5510.6993493756545,153.9610758990808,5510.6993493756545,0.8847164822713076
EB18,146.0,19.62468883463527,79.6629041602468,0.7278557144617304,14.36324457621507,2511.33532670976,24.74821659063548,331.8822518139915,12.882270035701726,3.6836107232933073,9.313525642866201,-27.841066992181716,114.03425149686613,36.639668117719495,4.97089550917987,6.99967941004132,60.8593750000013,72.79411764706036,0.46807596976835153,0.04800000000000004,1.212073065314417e-85,1860.0,20.440467906487278,276.1321394470805,223.74904279077873,240.33403809090032,123.16701904545016,291.07700763185045,195.71914373738915,4.578403759591444,0.32949714797722196,0.5704890968686728,283.1199598477543,1.1575377385721115,1.383178672575948,68.54143216147857,2822.1443547954414,68.54143216147857,2822.1443547954414,1.383178672575948
EB18,148.0,36.902746593463185,35.03150301028204,0.7978944969235404,58.37684455478385,2190.5625229467782,94.3478785258608,500.0,12.002630679474796,12.362426306015829,14.730463464505174,-33.46659142921647,114.400000015271,31.39279351306394,4.585120408527644,6.600017902750868,71.63265306122602,96.93877551020614,0.6434052039888675,0.0010000000000000009,2.0190234246469797e-208,1892.0,23.68289554190771,164.9532949075955,99.27680418739783,115.91297343623319,60.956486718116594,165.91719466927833,288.6903921927831,2.509861807961569,5.312744853506325,0.9268761749994836,170.60534103460714,1.8743003808821257,0.8148169070441389,69.77915240436273,10793.397304799264,69.77915240436273,10793.397304799264,0.8148169070441389
