Animal_Id,Cell_Id,R_Squared,gate,FC_model,FC_data,SC_pd,SC_anti,SC_anti_data,tau_E,I_baseline,I_HD,A_fast,fc_stim_duration,stim_delay,g_T,V_half_T,k_T,tau_hT,E_Ca,g_a,A_sc,tau_sc_on,tau_sc_off,sc_delay,tau_dend,mg_conc,HDpeakFRsmooth,HDpeakFR,HDInx,pValS,pValR,nSpk,HDFR,HDAngle,vm_deltaBIC,vm_deltaAIC,vm_deltaLL,vm_mu1_deg,vm_mu2_deg,vm_kappa,vm_kappa2,vm_pi,vm_mu_uni_deg,vm_kappa_uni
EB12,75.0,0.5602029281225752,mg,89.34920095435527,72.07207207207207,40.489994974603086,2.8548198353158605,0.0,47.0950058955088,8.740879180617949,2.874441465011398,368.75133037411643,6.666763110147366,10.73323689340457,6.569102168879119,-4.937213403248744,3.178083418353787,16.886230353161572,86.12130836999584,2.0,269.63324820554857,10.1846720778644,129.4361578401785,4.9569651071415946,72.02989025226876,0.5711445265588155,8.544303797468539,11.603375527426408,0.9024716153489161,0.0,7.956848395540979e-27,170.0,1.1172235653732199,49.045659955638655,99.55613902425533,108.96353433540611,57.481767167703055,54.40491963053035,292.76751465480004,26.01416154458278,2.0,0.9438703038473953,53.56378676416203,9.267191693003737
EB12,76.0,0.6662778294523388,mg,129.79025148893749,120.83333333333334,33.831739398632244,0.0,0.0,46.81026887020814,3.110019655026835,7.206191912608965,413.84582336914116,6.4603112946129695,10.19999927158331,5.073418934872323,8.524884245334,3.483307824270964,18.897139812730018,85.337280518411,1.868259491086211,61.28794021020284,31.47638026282879,471.26904669092835,4.933969253681415,26.613799763581643,4.898331871597457,27.38636363636422,50.00000000000106,0.9409719524269685,0.0,7.397989555961789e-100,273.0,1.4840460160811881,337.1221039996618,90.16098528833324,100.98940067388813,53.494700336944064,340.2616585912234,27.6258906841926,18.58290861273158,0.9520941597704895,0.95,340.97571616792334,9.769504750154821
EB12,77.0,0.6868707218830106,mg,187.94326329512097,170.7317073170732,85.68022446456726,52.26925508553816,0.0,49.695440536248164,14.478597753004989,1.9714789255404552,354.5071646434969,8.302952111779486,7.49704945857477,8.456822628794844,-4.21904414142898,3.0048940869171954,23.71029655149911,139.1830499601954,2.0,199.9485884339614,22.28093386633364,72.07468297544034,11.372465817844159,120.3245035228212,0.26982206355414995,24.24568965517293,29.09482758620751,0.915557081257022,0.0,1.2455249039229502e-87,276.0,3.426524878060408,297.5068918766212,-7.847998040566608,3.013204556584867,4.5066022782924335,302.7771140114207,277.5224958462915,11.106512718324971,288.9114565545406,0.9222891073080867,300.78157808468706,10.366369638714183
EB12,78.0,0.6314759193431432,mg,136.37729093135678,106.48148148148148,75.42208538717004,0.0,0.0,46.040827182351826,7.981731250385966,8.894853379311945,220.744603894444,11.68390951510633,5.000007909742477,6.246123258723217,-1.978589517799866,3.622801533473401,9.294120488981244,117.54923032589969,2.0,247.93701230351752,16.860257792670442,111.00514594275134,15.365386625837186,97.10755900085272,0.6659525157948247,50.786163522013666,71.70050761421471,0.9372600657850496,0.0010000000000000009,2.386962505582152e-175,451.0,5.551261157911839,338.9711494929227,154.70300667482059,167.03740869332864,86.51870434666432,339.8962374838349,354.7720711060481,14.416305190607465,0.2594374113697015,0.95,339.99004199462325,7.044708252868205
EB12,79.0,0.6171432632349101,mg,172.84222351563392,162.6984126984127,82.56429052180161,0.0,0.0,18.25782783782925,5.951943597735445,11.627793456712816,152.18988685494347,13.563764464172099,5.436235535951563,5.88224711598754,-1.3565384560573044,3.0,8.0,122.76523315516164,1.9333081357645943,271.8329062686079,31.263121396910766,128.31783822304374,9.17621686870428,141.69357475820777,0.7728104405241323,113.2812500000024,134.11458333333618,0.9148045922013573,0.0010000000000000009,0.0,1067.0,13.382780638289653,158.20145960039744,1.691675205331535,16.60949395923683,11.304746979618415,162.0815234071056,188.0476635216829,10.898000906247967,4.348463237626813,0.95,163.2283827333755,9.365561014640658
EB12,80.0,0.49465104790430314,mg,96.4817143528517,96.49122807017544,61.82722732862385,0.0,0.0,33.36826148626916,12.91414682365165,5.881538813524104,181.0965661301835,11.97204764916065,6.827954727812947,8.52405807214086,-4.608075683376903,3.218435945614584,18.17842654817996,150.18160421857567,2.0,286.9959759323462,21.99817833595584,104.85312712638058,3.217729155023498,36.252137893983075,0.8627045801750808,47.46666666666768,75.33333333333493,0.9319992655954201,0.0,1.6801104890345005e-166,761.0,7.996852539720503,47.978591591289046,-1.8902242646690581,12.013675808915991,9.006837904457996,50.45342657311575,67.75973426971001,25.838036658651294,10.79679699035658,0.95,51.2788161221688,22.021899353714154
EB12,81.0,0.2822806913059429,mg,30.24732939369351,59.52380952380952,20.93468379650753,0.0,0.0,45.61380267085557,7.486290371242892,0.0,262.05821425497044,8.884742405951995,10.715274163965596,5.743767123964648,-4.262791810889558,3.224654022502799,17.734402108502692,80.400808558203,2.0,110.09113235432997,33.77584735339369,184.45475695958396,8.290169881775416,26.487684470590704,0.31184092560261456,13.120567375886804,21.551724137931494,0.9181688018902469,0.0,2.4230815272725364e-37,150.0,1.5120217827906115,57.94650601555525,100.35691723576231,109.38882311805108,57.69441155902554,61.437769779054605,43.67371142625647,39.437304652474985,2.0,0.95,61.00007197276846,14.156865812921394
EB12,82.0,0.6611786576090517,mg,100.35534922025138,123.80952380952381,75.87052211397777,0.0,0.0,40.17631483342719,4.307677938886686,12.372877588106148,228.89194205371646,11.704687067732506,7.600010806980309,8.192909331947076,-3.675973663750852,3.0,34.84182114133991,131.9186248020196,2.0,223.49820618877445,18.876452616946988,137.07583716729528,9.122854311949087,129.2441422787811,0.530894514288862,34.03508771929897,69.78798586572587,0.9089089514020686,0.0010000000000000009,1.5402841383195035e-123,447.0,4.298868907002483,205.70143606607888,67.60270860265453,79.91038438649525,42.955192193247626,209.32829655451667,213.29211356809543,53.40457916058205,5.658382631848392,0.5605249107223884,210.98448908097674,10.964783675188636
EB12,83.0,0.5974300533897292,mg,87.49654281302182,113.09523809523809,72.49782748011248,24.573017969558684,0.0,45.20563195595311,12.705094739871127,3.438815265035732,197.8215795033427,11.669387671536246,6.330612330160828,5.8376301075646255,-3.105214813302397,3.7491180139555667,22.981083665633292,121.54672197132221,2.0,240.94392747630894,6.769501087624874,88.21088165812444,3.2673998184897957,19.10901330852992,0.7114198421760675,59.64285714285841,92.76729559748625,0.9129715373758214,0.0,1.03435236769975e-230,836.0,8.326547263713305,196.59907321456225,103.29214072067188,117.47802655992598,61.73901327996299,201.0222334244731,212.31366200849905,8.67306750224979,85.64866627821205,0.594893662719744,205.74534020860943,12.07912755220057
EB12,84.0,0.6308368368990716,mg,136.2284487152705,161.6161616161616,78.82774018865484,18.707075820872088,0.0,49.775487307565555,11.564704367088442,6.02733493355374,214.61599758765865,12.631702326778012,4.768325503861365,11.351847472763119,-3.7333750641452523,3.2368342177756175,11.369852820763708,107.55013844915058,1.9875130442456619,235.45921412603656,9.78134149965316,140.82554057842685,13.376037046661233,77.4381661379602,0.7183291025260609,94.40559440559642,128.99709302325854,0.8985731814057689,0.0,0.0,1398.0,14.863548794542803,136.3092689296265,113.01863867376869,128.74703244215004,67.37351622107502,132.19328998043048,150.69797071787016,20.455237618259844,6.128922053382909,0.6651485042071091,138.10185686072498,9.211577120066373
